LocalId,GlobalId,Age,Gender,Region,CityCode,TotalSpent,TotalPur,FirstPur,LastPur,NovelPur,ChildPur,YouthPur,CookPur,DiyPur,RefPur,ArtPur,GeogPur,ProvCook,ProvAtlas,ProvArt,RelPur,ProvPur
1322,10999,34,0,SW,H,268,1,1379282400.0,8,0,0,0,0,0,0,0,0,0,0,0,0,No
1323,11007,60,0,SW,G,39,3,1322002800.0,30,2,0,0,1,0,0,0,0,0,0,0,0,No
1324,11009,63,0,NE,Q,94,2,1372888800.0,10,1,0,0,0,0,0,0,0,0,0,0,0,No
1325,11010,62,1,SE,A,216,11,1278885600.0,2,2,2,1,2,0,2,0,1,1,1,0,3,No
1326,11012,53,1,SE,A,97,3,1348178400.0,20,2,0,0,1,0,0,0,0,0,0,0,0,No
1327,11045,71,0,NE,S,24,3,1362610800.0,14,2,0,0,1,0,0,0,0,0,0,0,0,No
1328,11050,57,1,NE,Q,334,10,1330642800.0,2,3,0,0,3,1,0,0,0,1,0,0,1,No
1329,11055,56,0,NE,K,329,6,1384124400.0,2,4,0,0,0,0,0,0,0,0,0,0,0,No
1330,11061,17,1,SW,P,313,4,1346623200.0,12,2,0,0,1,0,0,0,0,0,0,0,0,No
1331,11064,48,0,NE,J,240,4,1357340400.0,16,3,1,0,0,0,0,0,0,0,0,0,0,No
1332,11065,35,0,SE,B,432,14,1301263200.0,16,5,0,2,5,1,0,0,1,0,0,0,1,No
1333,11076,40,1,NE,D,54,4,1358982000.0,16,3,0,0,0,0,0,1,0,0,0,0,1,No
1334,11088,71,0,SE,B,116,3,1368482400.0,12,2,0,0,0,0,0,0,0,0,0,0,0,No
1335,11097,49,0,SE,A,305,2,1322002800.0,30,1,0,0,0,0,1,0,0,0,0,0,0,No
1336,11111,51,0,SW,P,134,2,1369346400.0,12,1,0,0,0,0,0,0,0,0,0,0,0,No
1337,11113,31,0,NE,S,101,3,1341093600.0,16,1,0,0,1,0,1,0,0,0,0,0,0,No
1338,11118,26,0,SW,M,318,4,1362697200.0,6,2,1,0,0,0,0,0,0,0,0,0,0,No
1339,11124,20,0,NE,E,347,12,1242856800.0,20,3,1,2,2,1,2,1,0,0,0,0,1,No
1340,11131,21,0,NE,E,55,3,1369260000.0,12,2,0,0,0,0,0,0,0,0,0,0,0,No
1341,11133,53,0,SW,P,71,5,1389135600.0,2,3,0,0,0,0,0,0,0,0,0,0,0,No
1342,11138,61,0,SW,O,292,1,1369173600.0,12,0,0,0,0,0,0,0,0,0,0,0,0,No
1343,11150,13,0,NE,E,37,3,1315260000.0,28,1,0,0,0,0,1,1,0,0,0,0,1,No
1344,11179,31,0,NE,S,133,5,1305669600.0,16,1,1,0,1,1,0,0,1,0,0,0,1,No
1345,11186,61,0,NW,L,152,3,1388530800.0,4,2,0,0,0,0,0,0,0,0,0,0,0,No
1346,11203,39,0,SW,O,112,4,1389913200.0,4,3,0,0,0,0,0,0,0,0,0,0,0,No
1347,11216,52,0,SE,R,179,4,1309816800.0,16,1,0,1,2,0,0,0,0,0,0,0,0,No
1349,11234,29,1,NE,I,337,12,1225926000.0,10,2,3,1,2,0,0,1,2,0,0,0,3,No
1350,11249,47,0,NE,Q,109,1,1394578800.0,2,0,0,0,0,0,0,0,0,0,0,0,0,Yes
1351,11274,28,0,SE,A,21,3,1364166000.0,14,2,0,0,1,0,0,0,0,0,0,0,0,No
1352,11289,29,1,SW,P,160,7,1341698400.0,6,2,0,0,1,1,0,0,0,0,0,0,0,No
1353,11294,68,0,SW,G,116,8,1278021600.0,20,3,0,1,2,0,1,1,0,1,0,0,2,No
1354,11295,24,0,SW,O,135,8,1342216800.0,8,4,0,0,2,0,0,1,0,0,0,0,1,No
1355,11311,24,0,SW,N,182,7,1311804000.0,10,3,1,0,0,2,0,0,0,0,0,0,0,No
1356,11314,35,0,SE,B,298,2,1374098400.0,10,1,0,0,0,0,0,0,0,0,0,0,0,No
1358,11342,36,1,SE,R,142,5,1330902000.0,14,2,1,1,1,0,0,0,0,0,0,0,0,No
1359,11343,66,0,NE,D,121,3,1378936800.0,8,2,0,0,0,0,0,0,0,0,0,0,0,No
1360,11363,67,1,SE,A,118,5,1358895600.0,8,3,0,0,1,0,0,0,0,0,0,0,0,No
1361,11370,69,0,NE,Q,293,3,1369519200.0,8,1,0,0,0,0,0,0,0,0,0,0,0,No
1362,11393,39,0,SW,P,166,12,1254002400.0,8,1,1,3,1,0,2,0,1,0,0,0,1,No
1363,11396,27,0,SW,P,269,8,1314914400.0,10,3,2,0,1,0,0,0,0,0,0,0,0,No
1364,11401,34,0,SE,C,258,5,1374962400.0,6,3,0,0,0,0,0,0,0,0,0,0,0,No
1365,11406,70,1,NE,D,397,12,1267657200.0,10,3,0,1,2,0,0,3,2,0,0,0,5,Yes
1366,11434,87,0,SW,O,199,5,1352674800.0,14,3,0,0,0,1,0,1,0,0,0,0,1,No
1367,11439,33,1,NE,D,56,2,1363129200.0,14,1,0,0,0,0,0,0,0,0,0,0,0,No
1368,11455,22,0,NE,K,234,1,1395270000.0,2,0,0,0,0,0,0,0,0,0,0,0,0,No
1369,11456,22,0,NE,F,185,12,1259103600.0,14,4,2,1,1,3,0,0,1,1,0,0,2,No
1370,11457,27,0,SW,O,46,6,1364252400.0,10,4,1,0,0,0,0,0,0,0,0,0,0,No
1371,11461,28,0,SW,M,41,3,1373666400.0,2,1,0,0,0,0,0,0,0,0,0,0,0,No
1372,11484,58,0,NW,L,34,3,1362351600.0,14,2,0,0,0,0,1,0,0,0,0,0,0,No
1373,11486,62,0,SW,P,193,5,1352588400.0,14,3,1,1,0,0,0,0,0,0,0,0,0,No
1374,11487,61,0,NE,E,156,2,1368050400.0,12,1,0,0,0,0,0,0,0,0,0,0,0,No
1375,11491,61,0,SW,O,216,4,1352847600.0,16,2,1,0,0,0,0,0,1,0,0,0,1,No
1376,11495,64,0,NW,L,240,1,1373752800.0,10,0,0,0,0,0,0,0,0,0,0,0,0,No
1377,11499,39,0,NE,F,107,4,1342908000.0,22,3,0,0,0,0,0,0,1,0,0,0,1,No
1378,11504,46,0,NE,I,232,4,1332885600.0,26,3,0,0,1,0,0,0,0,0,0,0,0,No
1379,11520,18,0,SE,B,199,10,1268521200.0,22,5,0,1,2,0,0,1,1,0,0,0,2,No
1380,11536,63,1,NE,Q,395,16,1304719200.0,10,5,4,2,1,0,0,0,1,1,0,0,2,No
1381,11548,66,1,NW,L,201,6,1327186800.0,22,4,2,0,0,0,0,0,0,0,0,0,0,No
1382,11550,29,1,NE,S,319,17,1267916400.0,22,6,2,1,1,4,1,1,1,0,0,0,2,No
1383,11551,54,0,SW,P,81,4,1373493600.0,4,2,0,0,0,0,0,0,0,0,0,0,0,Yes
1384,11554,66,1,NE,Q,79,2,1331161200.0,26,1,0,0,0,0,0,0,1,0,0,0,1,No
1385,11558,57,0,NE,J,281,4,1379887200.0,2,2,0,0,0,0,0,0,0,0,0,0,0,No
1386,11572,53,0,SW,H,222,2,1378936800.0,8,1,0,0,0,0,0,0,0,0,0,0,0,No
1387,11584,57,0,NE,F,73,4,1363734000.0,14,3,0,0,1,0,0,0,0,0,0,0,0,No
1388,11586,25,1,SW,M,206,15,1232838000.0,14,4,2,1,3,2,1,1,1,2,0,0,4,No
1390,11592,24,0,SE,B,140,5,1363734000.0,10,3,0,1,0,0,0,0,0,0,0,0,0,No
1391,11608,59,1,NE,K,182,3,1354057200.0,12,1,0,0,1,0,0,0,0,0,0,0,0,No
1392,11610,33,0,NE,I,196,7,1315432800.0,16,3,1,2,1,0,0,0,0,0,0,0,0,No
1393,11617,14,0,NE,I,99,6,1316296800.0,14,2,2,0,1,1,0,0,0,0,0,0,0,No
1394,11620,54,0,SE,R,115,5,1383606000.0,4,3,0,0,0,0,0,0,0,0,0,0,0,No
1395,11622,67,0,NE,J,83,3,1359154800.0,16,2,0,0,1,0,0,0,0,0,0,0,0,No
1396,11627,21,0,NE,E,287,4,1343340000.0,6,1,0,1,0,0,0,0,1,0,0,0,1,No
1397,11635,68,0,SE,C,156,9,1316815200.0,14,3,2,0,1,1,2,0,0,0,0,0,0,No
1398,11652,24,0,NE,D,25,5,1322262000.0,30,4,0,0,0,0,0,0,1,0,0,0,1,No
1399,11654,17,0,NW,L,60,3,1373580000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,No
1400,11655,16,0,SW,N,77,2,1390690800.0,4,1,0,0,0,0,0,0,0,0,0,0,0,No
1402,11685,58,1,SW,P,314,13,1236898800.0,28,6,0,1,4,0,1,1,0,0,0,0,1,No
1403,11697,40,0,NE,J,289,18,1243375200.0,12,6,1,2,3,1,2,1,1,0,0,0,2,No
1404,11702,26,0,SW,H,256,14,1315864800.0,10,5,0,1,2,3,0,0,0,0,0,0,0,No
1405,11712,58,0,SE,A,140,3,1385074800.0,6,2,0,0,0,0,0,0,0,0,0,0,0,No
1406,11720,25,0,NE,I,267,5,1348351200.0,16,3,1,0,0,0,0,1,0,0,0,0,1,No
1407,11726,22,1,NW,L,265,4,1372975200.0,2,2,0,0,0,0,0,0,0,0,0,0,0,No
1408,11727,29,0,NE,F,100,4,1347487200.0,16,2,1,0,0,1,0,0,0,0,0,0,0,No
1409,11730,58,1,SE,R,125,3,1357599600.0,14,1,0,0,0,0,0,0,1,0,0,0,1,No
1411,11740,35,0,SW,H,197,3,1383519600.0,6,2,0,0,0,0,0,0,0,0,0,0,0,No
1412,11741,35,1,NE,Q,243,16,1195254000.0,14,5,3,1,5,0,0,2,0,1,0,1,4,No
1413,11750,32,0,SE,A,343,16,1248732000.0,10,5,3,2,2,0,1,0,2,0,0,0,2,No
1414,11753,64,0,NE,J,152,11,1305324000.0,14,5,2,0,0,2,0,0,2,0,0,0,2,No
1415,11788,26,0,SE,C,235,12,1269471600.0,18,4,1,0,4,1,0,1,1,1,0,0,3,No
1416,11797,63,0,SW,G,302,1,1378936800.0,8,0,0,0,0,0,0,0,0,0,0,0,0,No
1417,11811,29,1,SW,P,281,15,1294786800.0,16,4,0,1,2,3,2,2,1,0,0,0,3,No
1418,11813,70,0,SE,R,153,3,1351897200.0,12,1,0,0,0,1,0,0,0,0,0,0,0,No
1419,11815,60,0,SW,G,178,4,1363042800.0,10,2,1,0,0,0,0,0,0,0,0,0,0,No
1420,11817,28,0,SE,A,219,3,1378418400.0,8,2,0,0,0,0,0,0,0,0,0,0,0,No
1422,11858,36,0,SE,B,335,17,1210802400.0,10,5,2,1,1,2,1,2,2,0,0,0,4,Yes
1423,11865,53,0,SW,O,370,15,1220652000.0,14,3,2,1,3,2,0,1,2,0,0,0,3,No
1424,11867,14,0,SE,A,292,5,1294959600.0,36,3,0,0,0,0,2,0,0,0,1,0,1,No
1425,11870,21,1,SW,P,267,15,1242338400.0,8,5,2,0,1,1,1,1,1,0,1,0,3,Yes
1426,11877,41,0,NW,L,80,4,1310594400.0,34,3,0,0,0,0,0,0,1,0,0,0,1,No
1427,11878,52,1,NE,F,246,7,1342562400.0,10,1,1,1,1,1,1,0,0,1,1,0,2,No
1428,11886,26,1,SW,M,98,1,1374012000.0,10,0,0,0,0,0,0,0,0,0,0,0,0,Yes
1429,11888,47,0,SE,C,65,3,1363388400.0,14,2,1,0,0,0,0,0,0,0,0,0,0,No
1431,11896,61,0,SE,C,429,13,1205017200.0,14,2,2,1,3,2,1,1,1,0,0,0,2,No
1433,11923,46,0,SW,H,121,9,1306188000.0,16,3,0,2,2,2,0,0,0,1,0,0,1,No
1435,11941,48,1,SE,R,257,4,1343167200.0,22,3,0,0,0,1,0,0,0,0,0,0,0,No
1436,11943,64,0,NE,E,274,4,1337637600.0,16,2,0,0,1,0,0,1,0,0,0,0,1,No
1437,11960,46,0,SE,B,43,3,1390604400.0,2,1,0,0,0,0,0,0,0,0,0,0,0,Yes
1438,11965,61,0,SW,O,62,4,1368309600.0,8,2,0,0,0,0,0,0,0,0,0,0,0,No
1439,11967,17,1,NE,I,165,4,1358550000.0,14,2,1,0,0,1,0,0,0,0,0,0,0,No
1440,11978,60,0,SW,N,36,2,1348005600.0,16,0,0,0,1,0,0,1,0,0,0,0,1,No
1441,11980,49,0,NE,Q,319,14,1216504800.0,10,4,1,1,0,2,1,1,3,0,0,0,4,No
1442,11994,62,1,NE,D,293,4,1362870000.0,12,2,1,0,0,0,0,0,0,0,0,0,0,No
1443,11996,32,0,NE,Q,163,6,1315432800.0,28,4,1,0,0,0,0,1,0,0,0,0,1,No
1444,12000,23,1,NW,L,270,1,1388790000.0,4,0,0,0,0,0,0,0,0,0,0,0,0,No
1445,12006,55,0,NE,Q,132,8,1237503600.0,34,3,2,0,3,0,0,0,0,0,0,0,0,No
1446,12008,63,0,NE,D,131,8,1300402800.0,12,3,1,0,2,0,0,1,0,0,0,0,1,No
1447,12011,44,0,NE,F,274,11,1263337200.0,20,4,3,0,1,2,1,0,0,0,0,0,0,No
1449,12018,57,0,NE,Q,204,16,1243202400.0,14,4,4,1,3,1,0,1,2,2,0,0,5,No
1450,12020,34,0,SE,A,218,14,1330642800.0,2,3,2,1,1,1,0,0,0,0,0,0,0,No
1451,12026,58,1,NE,I,102,3,1357686000.0,16,2,0,0,1,0,0,0,0,0,0,0,0,No
1452,12036,29,1,SE,A,71,2,1374530400.0,4,0,0,0,0,0,0,0,0,0,0,0,0,No
1453,12042,29,0,SE,A,152,3,1341093600.0,16,1,1,0,1,0,0,0,0,0,0,0,0,No
1454,12064,56,0,SW,G,183,4,1363474800.0,8,2,0,0,0,1,0,0,0,0,0,0,0,No
1455,12065,53,0,SW,P,88,5,1342044000.0,16,3,0,0,0,0,0,1,1,0,0,0,2,No
1456,12088,40,0,SE,R,145,2,1379541600.0,4,0,0,0,0,0,0,0,0,0,0,0,0,No
1457,12092,60,1,NE,J,59,4,1341784800.0,14,2,1,0,0,1,0,0,0,0,0,0,0,No
1458,12098,39,0,SE,A,200,6,1285624800.0,30,2,1,1,1,0,0,0,1,1,0,0,2,No
1459,12106,47,0,SW,M,199,1,1369346400.0,12,0,0,0,0,0,0,0,0,0,0,0,0,No
1460,12108,53,0,NE,S,126,9,1327186800.0,4,4,3,0,1,0,0,0,0,0,0,0,0,No
1462,12142,35,1,SE,B,415,15,1216591200.0,16,5,3,1,1,1,1,0,3,0,0,0,3,No
1463,12149,31,1,SW,H,267,12,1311804000.0,10,3,2,0,2,1,1,0,2,0,0,0,2,Yes
1464,12161,30,1,NE,J,124,3,1393887600.0,2,2,0,0,0,0,0,0,0,0,0,0,0,No
1465,12166,22,0,NE,J,254,4,1332885600.0,12,1,0,1,1,0,0,0,0,0,0,0,0,No
1466,12183,33,1,SW,G,131,12,1325718000.0,14,5,3,1,2,0,1,0,0,1,0,0,1,No
1467,12184,34,1,SE,R,324,5,1342044000.0,14,3,0,0,1,0,0,1,0,0,0,0,1,No
1468,12190,17,1,NW,L,128,5,1348524000.0,14,3,0,0,0,0,1,0,0,0,0,0,0,No
1469,12192,56,0,SW,H,300,13,1284760800.0,4,5,1,3,0,0,1,1,0,0,1,1,3,Yes
1470,12202,48,0,SE,B,250,18,1220738400.0,34,6,1,1,1,1,2,1,5,0,0,0,6,No
1471,12205,53,1,SE,R,215,2,1374616800.0,10,1,0,0,0,0,0,0,0,0,0,0,0,No
1472,12232,14,0,NE,F,128,8,1337119200.0,10,2,0,0,1,1,1,0,1,0,0,0,1,No
1473,12244,62,1,SE,C,403,11,1280268000.0,10,2,1,1,2,1,0,2,1,0,0,0,3,Yes
1474,12258,19,0,SW,N,171,4,1351724400.0,16,2,1,0,0,0,1,0,0,0,0,0,0,No
1475,12262,60,1,SW,N,214,4,1380232800.0,2,2,0,0,0,0,0,0,0,0,0,0,0,No
1476,12267,61,0,SW,P,304,2,1372629600.0,10,1,0,0,0,0,0,0,0,0,0,0,0,No
1477,12271,43,1,NE,K,160,5,1374098400.0,4,2,0,0,0,0,0,0,0,0,0,0,0,No
1478,12272,28,0,NE,Q,298,1,1379282400.0,8,0,0,0,0,0,0,0,0,0,0,0,0,No
1479,12298,34,0,SE,B,224,8,1304719200.0,10,2,2,0,1,1,0,1,0,0,0,0,1,No
1480,12309,57,1,NE,F,444,17,1241474400.0,2,5,2,1,3,1,1,2,0,1,0,0,3,No
1481,12320,59,0,NE,E,65,2,1362610800.0,14,1,0,0,0,0,0,0,0,0,0,0,0,No
1482,12321,42,1,NW,L,124,4,1364338800.0,12,2,0,0,0,1,0,0,0,0,0,0,0,No
1483,12338,20,0,SE,B,280,2,1342821600.0,14,0,1,0,1,0,0,0,0,0,0,0,0,No
1484,12344,27,1,SW,H,296,8,1283464800.0,10,2,1,0,2,1,1,0,0,1,0,0,1,No
1485,12348,20,1,SE,B,192,6,1357254000.0,8,4,0,0,1,0,0,0,0,0,0,0,0,Yes
1486,12359,42,1,NE,I,279,4,1368828000.0,12,3,0,0,0,0,0,0,0,0,0,0,0,No
1487,12361,54,0,NE,S,192,3,1363561200.0,14,2,0,0,0,0,0,1,0,0,0,0,1,Yes
1488,12365,50,0,SW,P,236,3,1363474800.0,14,2,0,1,0,0,0,0,0,0,0,0,0,No
1489,12366,28,0,NE,J,270,6,1306447200.0,16,2,2,1,1,0,0,0,0,0,0,0,0,No
1491,12388,44,1,NE,E,225,4,1321657200.0,30,3,1,0,0,0,0,0,0,0,0,0,0,No
1493,12400,58,0,NE,I,387,16,1190066400.0,30,4,2,1,3,2,1,1,2,0,0,0,3,No
1494,12407,56,1,SE,C,188,3,1320274800.0,28,1,0,1,1,0,0,0,0,0,0,0,0,No
1495,12424,63,0,SE,B,23,3,1374357600.0,10,2,0,0,0,0,0,0,0,0,0,0,0,No
1496,12427,61,0,NE,I,43,3,1341957600.0,16,1,1,0,0,0,1,0,0,0,0,0,0,No
1497,12428,33,1,NE,E,194,8,1341612000.0,10,2,0,0,1,0,2,0,0,1,1,0,2,Yes
1498,12450,39,0,SW,M,29,4,1357254000.0,16,3,0,0,1,0,0,0,0,0,0,0,0,No
1499,12452,36,1,SW,H,285,5,1343426400.0,16,3,0,0,0,0,0,0,2,0,0,0,2,No
1500,12457,48,0,SE,C,311,4,1353279600.0,18,3,0,0,1,0,0,1,0,0,0,0,1,No
1501,12478,33,0,SW,M,269,4,1373148000.0,10,3,0,0,0,0,0,0,2,0,0,0,2,No
1502,12481,54,0,SE,C,103,8,1311804000.0,18,4,1,1,2,0,0,0,0,0,0,0,0,No
1504,12510,18,1,SW,N,176,4,1380232800.0,6,2,0,0,0,0,0,0,0,0,0,0,0,No
1505,12529,30,0,SW,N,125,9,1347919200.0,6,4,0,0,0,1,0,0,0,0,0,0,0,No
1506,12534,47,1,SW,O,255,3,1358722800.0,10,1,0,0,0,0,0,0,0,0,0,0,0,No
1507,12547,16,1,SW,O,67,3,1379541600.0,8,2,0,0,0,0,0,0,0,0,0,0,0,No
1508,12555,47,1,SW,P,161,11,1311631200.0,10,4,0,1,0,1,1,0,2,0,0,0,2,No
1509,12559,56,0,SW,H,356,13,1237676400.0,12,4,1,1,2,1,0,1,0,0,0,0,1,No
1511,12562,62,0,SE,C,177,1,1395529200.0,2,0,0,0,0,0,0,0,0,0,0,0,0,No
1512,12565,27,1,SW,M,286,1,1388617200.0,4,0,0,0,0,0,0,0,0,0,0,0,0,No
1513,12568,64,0,NE,I,214,10,1253052000.0,22,2,3,0,2,0,1,0,0,0,0,0,0,No
1514,12573,22,0,NE,J,376,11,1294009200.0,10,4,0,1,1,2,0,0,2,0,0,1,3,No
1515,12581,46,0,SW,H,192,1,1368050400.0,12,0,0,0,0,0,0,0,0,0,0,0,0,No
1516,12582,31,0,SE,R,102,5,1359241200.0,16,4,0,0,0,1,0,0,0,0,0,0,0,No
1517,12583,57,0,NW,L,201,6,1347487200.0,14,4,1,0,0,0,1,1,2,0,0,0,3,No
1518,12599,42,1,SE,C,210,8,1310076000.0,12,4,1,0,0,1,1,1,0,0,0,0,1,No
1519,12603,20,0,SW,O,291,5,1374962400.0,4,3,0,0,0,0,0,0,1,0,0,0,1,No
1520,12613,62,0,SW,H,75,5,1352502000.0,10,1,0,0,0,0,0,0,0,1,0,0,1,No
1521,12621,44,0,SW,P,285,2,1363215600.0,10,0,0,1,0,0,0,1,0,1,0,0,2,No
1522,12643,40,0,NE,Q,201,13,1301094000.0,6,3,2,2,1,1,0,0,2,0,0,0,2,Yes
1523,12646,65,0,NE,S,105,4,1342562400.0,16,2,1,0,0,1,0,0,0,1,0,0,1,No
1524,12647,24,1,SE,B,266,14,1278712800.0,2,2,2,0,2,1,2,0,1,2,0,0,3,Yes
1525,12653,20,0,NE,I,323,8,1279749600.0,10,1,1,1,1,1,1,0,1,0,0,0,1,Yes
1526,12659,35,1,NE,F,258,3,1374184800.0,6,1,0,0,0,0,0,0,0,0,0,0,0,No
1527,12660,56,1,SW,G,208,17,1269558000.0,6,6,3,2,0,1,1,0,0,0,0,1,1,No
1528,12671,60,1,NE,F,351,12,1241820000.0,30,4,4,2,1,0,0,0,0,0,0,1,1,No
1529,12676,37,0,SE,C,368,14,1237244400.0,12,3,3,0,3,1,1,0,2,0,0,0,2,No
1530,12687,22,1,NE,J,362,12,1306447200.0,12,3,1,0,2,1,0,0,1,0,0,1,2,No
1531,12689,50,1,NE,I,310,15,1220565600.0,6,4,2,0,3,2,0,0,0,0,0,0,0,Yes
1532,12703,57,0,NE,F,229,13,1300921200.0,18,4,0,1,3,1,0,0,1,0,0,0,1,No
1533,12707,56,1,SW,G,83,4,1348610400.0,14,2,0,0,1,1,0,0,0,2,0,0,2,No
1535,12723,38,0,SW,O,66,5,1343167200.0,14,3,2,0,0,0,0,1,0,2,0,0,3,Yes
1536,12726,55,1,SE,R,101,5,1364425200.0,10,3,1,0,0,0,0,2,0,0,0,0,2,Yes
1537,12730,28,0,SE,B,193,7,1304287200.0,8,2,0,0,1,0,1,1,0,0,0,1,2,No
1538,12736,56,1,NE,I,393,15,1232146800.0,36,3,1,3,2,3,0,2,1,0,0,0,3,Yes
1539,12748,79,0,NE,S,176,13,1221256800.0,30,4,0,2,1,5,0,0,0,0,0,0,0,No
1540,12756,47,0,SW,N,317,4,1388962800.0,2,2,0,0,0,0,0,0,0,0,0,0,0,No
1541,12765,24,0,NW,L,341,15,1268607600.0,12,4,4,1,3,1,1,0,2,0,0,1,3,No
1542,12770,54,0,SE,C,359,14,1227222000.0,2,3,4,1,3,1,0,0,1,0,0,0,1,No
1543,12779,64,0,SE,C,302,2,1367791200.0,10,0,0,0,0,0,0,0,0,0,0,0,0,No
1544,12782,48,0,SE,R,281,9,1295391600.0,16,3,1,1,2,0,1,0,2,0,0,0,2,Yes
1545,12795,70,1,SW,P,54,2,1352156400.0,16,0,0,0,1,0,1,0,0,0,0,0,0,No
1546,12800,60,1,SW,M,335,10,1253656800.0,20,2,1,1,3,1,0,0,1,1,0,0,2,Yes
1547,12821,15,0,NE,J,243,5,1336082400.0,16,3,0,0,0,1,1,0,0,0,0,0,0,No
1548,12822,31,1,NE,F,202,4,1367791200.0,8,2,0,0,0,0,0,0,0,0,0,0,0,No
1549,12826,41,0,SE,A,225,12,1215813600.0,22,3,1,1,3,1,1,0,1,0,0,0,1,No
1550,12843,63,0,NW,L,269,5,1337378400.0,24,4,1,0,0,0,0,0,2,0,0,0,2,No
1551,12859,69,0,SW,N,124,2,1367791200.0,10,0,0,0,0,0,0,0,0,1,0,0,1,No
1552,12860,57,0,NW,L,267,17,1293836400.0,10,6,1,1,3,2,1,0,0,1,0,0,1,No
1553,12875,68,0,SE,C,310,3,1394233200.0,2,2,0,0,0,0,0,0,0,0,0,0,0,No
1554,12881,30,0,SE,B,301,3,1369692000.0,12,2,0,0,0,0,0,0,0,0,0,0,0,No
1556,12902,31,0,SE,B,224,9,1299020400.0,14,2,1,0,1,1,1,1,0,0,0,0,1,No
1557,12904,22,0,SW,P,326,12,1300575600.0,14,4,1,3,1,0,1,0,0,0,0,0,0,No
1558,12910,34,0,SW,O,154,8,1285279200.0,16,2,0,0,1,1,0,0,0,0,0,2,2,No
1559,12915,19,0,NE,F,202,2,1389308400.0,4,1,0,0,0,0,0,0,0,0,0,0,0,No
1560,12923,55,1,NE,J,118,3,1364166000.0,8,1,1,0,0,0,0,0,0,0,0,0,0,No
1561,12938,35,0,SW,O,311,4,1357945200.0,10,2,0,0,0,1,0,0,0,0,0,0,0,No
1562,12952,23,1,NW,L,167,2,1394751600.0,2,1,0,0,0,0,0,0,0,0,0,0,0,No
1563,12956,67,0,SW,O,323,10,1331938800.0,12,3,2,1,1,0,0,0,1,0,0,0,1,Yes
1564,12957,26,0,SE,C,123,10,1262991600.0,12,2,0,0,2,1,1,0,0,0,0,0,0,No
1565,12978,28,1,SE,C,293,4,1351724400.0,14,2,0,0,1,1,0,0,0,0,0,0,0,No
1566,12982,40,0,SW,N,312,4,1357772400.0,10,2,1,0,0,0,0,0,0,0,0,0,0,No
1567,12984,49,1,NE,S,178,14,1178488800.0,28,4,2,0,3,1,0,0,1,0,0,0,1,Yes
1568,12992,50,0,NE,D,238,4,1374530400.0,10,3,0,0,0,0,0,0,2,1,0,0,3,Yes
1569,12995,58,0,NE,D,21,5,1394233200.0,2,4,0,0,0,0,0,3,0,0,0,0,3,No
1570,13002,58,0,NW,L,222,4,1336946400.0,12,1,0,0,1,0,0,0,1,0,0,0,1,No
1571,13004,23,1,SE,B,332,9,1284588000.0,28,4,2,0,0,1,1,0,1,0,0,2,3,No
1572,13011,42,0,SW,G,330,5,1341871200.0,16,2,0,0,1,0,1,0,0,0,0,0,0,No
1574,13031,60,1,NE,K,158,3,1367704800.0,12,2,0,0,0,0,0,1,0,0,0,0,1,No
1575,13032,31,0,NE,D,346,15,1246572000.0,32,5,2,1,1,1,3,0,1,0,0,0,1,No
1576,13039,38,1,SW,G,166,5,1358550000.0,14,3,0,1,0,0,0,0,0,0,0,0,0,No
1577,13090,20,0,SW,P,108,10,1309903200.0,6,5,0,2,0,0,1,0,0,0,0,0,0,No
1578,13094,54,1,NE,D,293,7,1327446000.0,22,5,2,0,0,0,0,0,0,0,0,0,0,No
1579,13095,53,0,SW,G,422,18,1164322800.0,34,6,2,1,6,0,1,0,1,0,0,0,1,No
1580,13104,37,1,SE,R,292,8,1300057200.0,16,3,2,0,1,0,0,2,0,1,0,0,3,No
1581,13113,67,0,NE,K,155,7,1306188000.0,20,2,1,1,1,1,0,0,1,1,0,1,3,Yes
1583,13126,21,0,SE,B,395,15,1205276400.0,6,3,1,1,4,0,1,0,0,0,0,0,0,No
1584,13130,24,1,NE,E,52,7,1304892000.0,20,4,1,0,0,1,0,2,0,1,0,1,4,No
1585,13137,45,0,SW,O,129,9,1278972000.0,2,1,1,0,1,1,0,0,0,0,0,0,0,No
1586,13138,60,0,NE,F,290,4,1358895600.0,8,2,0,0,0,0,1,0,0,0,0,0,0,No
1587,13157,53,0,SW,M,167,1,1379196000.0,8,0,0,0,0,0,0,0,0,0,0,0,0,No
1588,13172,69,0,SW,O,34,3,1327359600.0,28,2,0,1,0,0,0,0,0,0,0,0,0,No
1589,13173,41,0,SW,M,45,5,1337724000.0,24,4,0,0,0,1,0,1,0,0,0,0,1,No
1590,13191,57,0,NE,E,212,12,1305324000.0,8,5,1,0,3,0,1,1,1,0,0,1,3,No
1591,13195,66,0,SE,C,232,6,1310680800.0,22,3,0,0,3,0,0,1,1,0,0,0,2,No
1592,13212,26,0,SW,P,305,8,1336687200.0,18,5,1,0,1,0,0,1,0,0,0,0,1,No
1593,13215,33,1,NE,K,286,3,1351810800.0,10,1,0,0,1,0,0,0,0,0,0,0,0,No
1594,13222,33,0,NE,I,328,14,1248732000.0,10,4,3,2,2,2,0,0,0,0,0,0,0,No
1595,13232,24,0,NW,L,26,2,1368914400.0,12,1,0,0,0,0,0,0,0,2,0,0,2,No
